product_id,category,subcategory,material,color,size,season,style,price_usd,discount_percent,rating,review_count,stock_quantity,units_sold,return_rate
WC008796,Sweaters,Knit Sweater,Cotton,Pink,L,Autumn,Streetwear,39.9,0,0.0,0,20,2,0.12
WC008797,Tops,Long Sleeve Top,Cotton Blend,White,XL,Winter,Streetwear,30.9,0,0.0,0,0,67,0.12
WC008798,Blouses,Wrap Blouse,Linen,Blue,M,Summer,Business Casual,40.99,0,3.9,3,13,52,0.07
WC008799,Jeans,Wide-Leg Jeans,Denim,Beige,M,All Season,Casual,95.58,5,0.0,0,40,9,0.13
WC008800,Coats,Wool Coat,Polyester Blend,White,M,Winter,Streetwear,132.41,20,3.7,5,17,103,0.09
WC008801,Tops,Long Sleeve Top,Cotton,Gray,L,Autumn,Casual,26.95,0,3.8,1,76,29,0.12
WC008802,Jeans,Bootcut Jeans,Denim,Purple,S,Autumn,Casual,38.42,30,3.5,1,109,14,0.11
WC008803,Tops,Bodysuit,Cotton,White,L,Summer,Bohemian,25.46,25,4.7,5,58,61,0.08
WC008804,Blouses,Button-Up Blouse,Polyester,Black,S,Summer,Minimalist,39.72,0,4.2,1,70,59,0.07
WC008805,Tops,Bodysuit,Cotton Blend,Gray,M,All Season,Formal,24.83,0,4.2,4,37,57,0.11
WC008806,Tops,Bodysuit,Cotton,White,XS,Spring,Elegant,52.42,15,0.0,0,44,11,0.11
WC008807,T-Shirts,Basic T-Shirt,Cotton,White,M,Summer,Casual,16.16,0,0.0,0,5,3,0.07
WC008808,Jackets,Blazer,Polyester,White,S,Spring,Business Casual,88.77,20,0.0,0,19,21,0.08
WC008809,Tops,Crop Top,Cotton,Black,S,Summer,Elegant,46.65,0,3.7,21,6,242,0.09
WC008810,Skirts,Pleated Skirt,Polyester Blend,White,L,Spring,Elegant,24.17,25,5.0,3,24,133,0.08
WC008811,Activewear,Track Pants,Nylon,Pink,M,Summer,Sporty,65.04,20,4.1,20,54,453,0.12
WC008812,Skirts,Mini Skirt,Cotton,Gray,XXL,Spring,Elegant,25.48,0,4.8,67,46,884,0.12
WC008813,Dresses,Midi Dress,Cotton,Black,M,All Season,Elegant,91.75,30,4.0,1,41,41,0.12
WC008814,Loungewear,Sweatpants,Cotton Blend,Navy,S,Autumn,Casual,50.53,30,4.1,13,128,140,0.07
WC008815,Skirts,Mini Skirt,Cotton,Blue,L,Summer,Bohemian,29.68,5,0.0,0,95,4,0.1
WC008816,T-Shirts,Basic T-Shirt,Cotton Blend,Green,L,All Season,Casual,23.94,5,5.0,1,14,37,0.12
WC008817,Dresses,Maxi Dress,Cotton Blend,Navy,M,Spring,Minimalist,107.84,0,4.2,4,17,49,0.17
WC008818,Activewear,Sports Bra,Nylon,Blue,S,Autumn,Sporty,53.83,20,0.0,0,94,8,0.06
WC008819,Trousers,Straight Trousers,Polyester Blend,Black,S,Autumn,Minimalist,49.28,0,3.8,10,1,651,0.1
WC008820,Jeans,Bootcut Jeans,Denim,Blue,M,Spring,Streetwear,45.28,0,4.6,3,52,237,0.12
WC008821,Sweaters,Crewneck Sweater,Wool,Beige,L,Autumn,Minimalist,73.0,0,3.6,33,10,1166,0.11
WC008822,Tops,Tank Top,Cotton,Black,S,Winter,Minimalist,33.08,25,3.3,6,10,287,0.18
WC008823,Dresses,Mini Dress,Polyester,Purple,M,Winter,Elegant,68.73,0,0.0,0,1,8,0.11
WC008824,Tops,Crop Top,Cotton,Gray,L,All Season,Bohemian,25.59,0,0.0,0,79,4,0.07
WC008825,T-Shirts,Graphic T-Shirt,Viscose,Pink,S,Summer,Casual,15.24,0,4.1,8,0,133,0.1
WC008826,Skirts,Mini Skirt,Polyester,Beige,M,Winter,Bohemian,35.69,0,4.8,8,41,100,0.09
WC008827,Activewear,Athletic Top,Nylon,Beige,S,Autumn,Sporty,64.19,10,4.1,10,26,132,0.06
WC008828,Blouses,Wrap Blouse,Polyester,Yellow,S,Winter,Formal,54.07,20,0.0,0,32,18,0.08
WC008829,Jackets,Leather Jacket,Denim,Gray,XS,All Season,Streetwear,91.33,0,3.5,7,87,139,0.07
WC008830,Jeans,Skinny Jeans,Denim,Black,M,Summer,Elegant,110.9,0,3.3,117,6,1708,0.22
WC008831,Skirts,Maxi Skirt,Viscose,Black,S,Autumn,Minimalist,42.83,5,0.0,0,6,6,0.09
WC008832,Jeans,Bootcut Jeans,Denim,Yellow,L,Summer,Elegant,41.28,0,4.2,4,24,45,0.12
WC008833,Cardigans,Long Cardigan,Polyester Blend,Beige,M,Spring,Streetwear,43.15,0,4.1,1,25,20,0.06
WC008834,Sweaters,Turtleneck,Wool,Red,XL,Autumn,Casual,99.6,30,0.0,0,11,7,0.07
WC008835,Activewear,Athletic Top,Nylon,Blue,XS,Autumn,Sporty,39.1,0,4.2,2,18,34,0.08
WC008836,Jackets,Denim Jacket,Denim,Gray,XS,Spring,Streetwear,149.19,10,0.0,0,16,13,0.08
WC008837,Dresses,Shirt Dress,Polyester,Black,L,Summer,Bohemian,80.55,0,4.8,9,30,624,0.11
WC008838,Dresses,Bodycon Dress,Linen,Black,M,All Season,Minimalist,113.78,0,0.0,0,3,21,0.11
WC008839,Coats,Puffer Coat,Wool,Black,M,Winter,Casual,195.98,10,4.8,26,129,281,0.11
WC008840,Jackets,Leather Jacket,Polyester,Yellow,XL,All Season,Streetwear,72.96,30,4.8,6,68,91,0.1
WC008841,Dresses,Midi Dress,Polyester,Yellow,XS,Winter,Formal,100.8,10,3.9,1,0,26,0.17
WC008842,Activewear,Athletic Top,Nylon,Red,XL,All Season,Sporty,37.76,40,3.4,12,91,138,0.19
WC008843,Blouses,Button-Up Blouse,Polyester,White,M,All Season,Formal,29.49,15,4.2,2,0,33,0.07
WC008844,T-Shirts,Basic T-Shirt,Cotton,Navy,S,Summer,Casual,34.07,0,4.4,45,9,496,0.08
WC008845,Trousers,Cargo Pants,Cotton,Black,L,All Season,Formal,69.26,0,3.4,1,27,38,0.14
WC008846,Activewear,Athletic Top,Nylon,Black,M,Summer,Sporty,56.87,15,3.9,4,55,69,0.08
WC008847,Trousers,Cargo Pants,Polyester Blend,Navy,XL,Autumn,Business Casual,40.09,20,4.8,20,38,532,0.1
WC008848,Blouses,Peplum Blouse,Cotton,Blue,M,All Season,Business Casual,33.08,0,4.6,9,15,93,0.11
WC008849,Coats,Trench Coat,Cotton,White,L,Autumn,Streetwear,157.56,20,0.0,0,11,2,0.09
WC008850,Blouses,Wrap Blouse,Cotton Blend,Blue,S,Spring,Minimalist,53.73,10,3.7,1,34,22,0.08
WC008851,Activewear,Leggings,Polyester Blend,Black,L,Summer,Sporty,26.65,5,3.3,1,0,13,0.15
WC008852,Blouses,Wrap Blouse,Cotton,Navy,XS,Winter,Minimalist,47.29,20,4.7,2,70,25,0.08
WC008853,Activewear,Athletic Top,Polyester,Green,M,Autumn,Sporty,64.61,0,0.0,0,10,23,0.07
WC008854,Tops,Crop Top,Cotton Blend,Black,M,Spring,Business Casual,35.46,40,4.2,2,23,79,0.08
WC008855,Tops,Bodysuit,Cotton,Yellow,M,Spring,Business Casual,24.79,0,0.0,0,38,10,0.09
WC008856,Coats,Wool Coat,Wool,Beige,L,Winter,Business Casual,123.77,0,4.1,23,51,263,0.08
WC008857,Dresses,Bodycon Dress,Viscose,Beige,XS,All Season,Bohemian,80.57,30,4.6,14,25,165,0.11
WC008858,Sets,Lounge Set,Polyester Blend,Black,XXL,Winter,Business Casual,84.41,40,4.4,35,12,445,0.11
WC008859,Jeans,Straight Jeans,Denim,Brown,M,Spring,Streetwear,81.74,10,4.5,85,13,1175,0.1
WC008860,T-Shirts,Graphic T-Shirt,Cotton Blend,White,S,Summer,Casual,31.41,0,3.3,49,28,3207,0.18
WC008861,Skirts,Midi Skirt,Linen,Purple,M,Summer,Streetwear,25.01,0,0.0,0,137,6,0.07
WC008862,Jumpsuits,Utility Jumpsuit,Viscose,Yellow,L,Autumn,Elegant,119.13,25,3.5,1,26,37,0.12
WC008863,Blouses,Button-Up Blouse,Linen,Black,XL,Summer,Formal,38.74,0,0.0,0,80,42,0.08
WC008864,Coats,Puffer Coat,Wool,Brown,S,Winter,Bohemian,202.93,0,3.8,1,10,18,0.13
WC008865,Jeans,Bootcut Jeans,Denim,White,XXL,Spring,Formal,51.35,10,4.3,12,12,184,0.14
WC008866,Jeans,Wide-Leg Jeans,Denim,Black,M,Winter,Casual,36.25,15,0.0,0,8,40,0.11
WC008867,Tops,Long Sleeve Top,Cotton,Black,XS,Winter,Elegant,48.14,10,3.0,10,90,233,0.15
WC008868,Blouses,Wrap Blouse,Polyester Blend,Blue,M,Winter,Formal,66.23,10,0.0,0,0,7,0.07
WC008869,T-Shirts,Graphic T-Shirt,Cotton Blend,White,M,Summer,Casual,28.16,0,0.0,0,50,10,0.08
WC008870,Dresses,Midi Dress,Cotton,White,S,Winter,Business Casual,73.32,0,4.6,2,22,31,0.1
WC008871,Sweaters,Turtleneck,Wool,Green,M,Winter,Business Casual,100.68,30,4.8,8,117,127,0.07
WC008872,Tops,Crop Top,Cotton,Beige,L,Winter,Minimalist,34.36,0,3.8,8,10,89,0.13
WC008873,Blouses,Peplum Blouse,Linen,Red,M,Summer,Minimalist,47.59,0,5.0,1,54,28,0.07
WC008874,Trousers,Cargo Pants,Cotton Blend,Beige,XL,Autumn,Minimalist,44.26,0,0.0,0,55,24,0.09
WC008875,Jeans,Wide-Leg Jeans,Denim,Purple,M,Autumn,Bohemian,35.35,0,5.0,3,16,45,0.11
WC008876,Activewear,Track Pants,Nylon,Blue,XL,All Season,Sporty,43.82,40,5.0,22,0,840,0.12
WC008877,Tops,Long Sleeve Top,Cotton Blend,Blue,S,Summer,Streetwear,40.99,20,4.7,12,3,914,0.09
WC008878,Blouses,Button-Up Blouse,Polyester Blend,Navy,XS,Summer,Business Casual,54.93,0,4.8,1,27,69,0.11
WC008879,Sweaters,Knit Sweater,Wool,Gray,S,Winter,Streetwear,47.27,0,0.0,0,8,14,0.12
WC008880,Sweaters,Turtleneck,Wool,Navy,M,Winter,Business Casual,55.1,0,3.8,6,119,190,0.07
WC008881,Activewear,Leggings,Polyester,Red,S,Spring,Sporty,76.99,0,0.0,0,14,21,0.08
WC008882,Jackets,Bomber Jacket,Leather,Gray,XL,Spring,Casual,105.63,10,5.0,8,0,279,0.12
WC008883,Trousers,Tailored Trousers,Cotton,Blue,M,Autumn,Minimalist,38.41,0,4.5,4,4,96,0.08
WC008884,Sweaters,Crewneck Sweater,Wool,Black,XS,Winter,Bohemian,85.61,40,4.4,24,20,387,0.09
WC008885,Sets,Matching Suit,Viscose,Blue,L,Winter,Formal,49.37,0,4.6,14,50,230,0.07
WC008886,Jeans,Straight Jeans,Denim,Gray,M,Winter,Formal,101.46,10,3.3,1,43,135,0.21
WC008887,Jackets,Denim Jacket,Denim,Beige,S,Autumn,Casual,48.83,40,3.9,9,46,121,0.11
WC008888,Sets,Lounge Set,Polyester,Black,XL,Autumn,Casual,43.64,10,3.1,5,0,68,0.17
WC008889,Jackets,Blazer,Polyester,Gray,L,Autumn,Casual,80.44,20,4.3,1,78,36,0.11
WC008890,Jeans,Skinny Jeans,Denim,Brown,XL,Spring,Streetwear,30.98,25,4.0,199,5,2610,0.13
WC008891,Dresses,Mini Dress,Cotton Blend,Navy,L,Summer,Elegant,54.39,0,0.0,0,21,34,0.15
WC008892,Cardigans,Cropped Cardigan,Cotton,White,L,Spring,Casual,88.99,0,4.4,2,35,104,0.09
WC008893,Loungewear,Lounge Set,Cotton,Black,XXL,Winter,Casual,56.96,25,0.0,0,4,11,0.11
WC008894,Tops,Tank Top,Cotton,Navy,L,Spring,Bohemian,23.71,30,4.3,3,27,79,0.12
WC008895,Coats,Puffer Coat,Polyester Blend,Beige,L,Winter,Formal,127.24,0,4.3,8,101,96,0.09
WC008896,Jumpsuits,Romper,Cotton Blend,Purple,S,Winter,Elegant,54.03,20,4.6,3,114,69,0.07
WC008897,Dresses,Mini Dress,Linen,Blue,M,Spring,Bohemian,50.86,15,5.0,15,87,453,0.13
WC008898,T-Shirts,Graphic T-Shirt,Cotton Blend,Gray,M,Summer,Casual,30.1,0,3.4,1,0,21,0.13
WC008899,Loungewear,Lounge Set,Polyester Blend,Navy,XS,Summer,Casual,66.54,20,4.8,4,55,111,0.06
WC008900,Jeans,Wide-Leg Jeans,Denim,Gray,XL,Spring,Business Casual,30.49,15,4.7,20,7,251,0.14
WC008901,Blouses,Wrap Blouse,Cotton Blend,Red,XXL,Summer,Business Casual,53.33,30,4.3,14,47,243,0.13
WC008902,Tops,Long Sleeve Top,Cotton Blend,Blue,XS,Winter,Formal,30.25,0,0.0,0,53,3,0.11
WC008903,Activewear,Leggings,Polyester,White,S,All Season,Sporty,70.75,0,5.0,15,46,300,0.1
WC008904,Dresses,Wrap Dress,Cotton,Beige,S,All Season,Casual,74.35,15,5.0,1,9,27,0.16
WC008905,Blouses,Button-Up Blouse,Viscose,Black,S,All Season,Formal,64.48,10,0.0,0,11,8,0.07
WC008906,Trousers,Cargo Pants,Viscose,Black,S,Autumn,Minimalist,83.6,0,4.6,17,13,187,0.09
WC008907,Loungewear,Sweatpants,Viscose,Gray,XL,Summer,Casual,54.99,20,4.2,5,33,290,0.12
WC008908,Loungewear,Sleep Shirt,Cotton Blend,Gray,XL,Winter,Casual,57.14,20,0.0,0,18,7,0.11
WC008909,Tops,Bodysuit,Cotton,Green,S,Winter,Minimalist,15.57,0,3.8,5,4,87,0.09
WC008910,Jackets,Bomber Jacket,Denim,Brown,L,Autumn,Casual,119.83,0,0.0,0,21,12,0.09
WC008911,Dresses,Mini Dress,Polyester,White,XL,Spring,Minimalist,53.18,0,0.0,0,73,7,0.12
WC008912,Sweaters,Knit Sweater,Polyester Blend,Gray,XL,Winter,Bohemian,42.31,10,0.0,0,3,11,0.1
WC008913,Blouses,Wrap Blouse,Viscose,White,M,Winter,Minimalist,57.1,0,4.6,20,3,680,0.13
WC008914,Activewear,Athletic Top,Nylon,Beige,XXL,Summer,Sporty,52.02,15,4.3,448,56,11289,0.12
WC008915,T-Shirts,Basic T-Shirt,Cotton,White,S,Summer,Casual,17.3,20,4.2,4,8,81,0.11
WC008916,Trousers,Cargo Pants,Viscose,Brown,S,Autumn,Business Casual,86.76,0,0.0,0,15,4,0.13
WC008917,Dresses,Shirt Dress,Polyester,Gray,S,Spring,Bohemian,54.49,25,4.8,1,74,25,0.11
WC008918,Blouses,Peplum Blouse,Cotton Blend,Navy,L,All Season,Business Casual,29.07,0,0.0,0,126,5,0.13
WC008919,Jackets,Bomber Jacket,Denim,Gray,S,Spring,Business Casual,80.65,10,0.0,0,114,23,0.07
WC008920,Jumpsuits,Utility Jumpsuit,Cotton,Navy,S,Winter,Streetwear,78.54,25,0.0,0,19,17,0.11
WC008921,Jeans,Bootcut Jeans,Denim,Blue,XXL,All Season,Bohemian,30.38,20,3.8,82,13,1947,0.14
WC008922,Jackets,Leather Jacket,Denim,Brown,S,Autumn,Business Casual,52.33,0,0.0,0,13,64,0.06
WC008923,Skirts,Midi Skirt,Viscose,Red,L,Autumn,Minimalist,36.72,0,4.3,14,16,181,0.08
WC008924,T-Shirts,V-Neck T-Shirt,Cotton,Black,M,Spring,Casual,17.51,20,0.0,0,79,20,0.12
WC008925,Blouses,Wrap Blouse,Linen,Black,L,Summer,Formal,31.99,0,4.9,1,14,69,0.07
WC008926,Jeans,Straight Jeans,Denim,Gray,XL,All Season,Minimalist,86.67,0,4.1,8,42,324,0.14
WC008927,Dresses,Maxi Dress,Polyester Blend,White,XS,Autumn,Streetwear,32.86,0,0.0,0,173,9,0.1
WC008928,Tops,Crop Top,Cotton Blend,White,L,All Season,Bohemian,28.83,30,4.1,5,20,135,0.09
WC008929,Tops,Bodysuit,Cotton Blend,Blue,XL,Autumn,Elegant,38.08,0,3.7,3,1,41,0.08
WC008930,Jeans,Skinny Jeans,Denim,White,L,Winter,Business Casual,76.85,0,0.0,0,12,17,0.17
WC008931,Jeans,Straight Jeans,Denim,Blue,XS,Autumn,Elegant,61.35,0,0.0,0,18,11,0.11
WC008932,Jeans,Wide-Leg Jeans,Denim,White,M,Autumn,Minimalist,74.27,0,3.2,2,33,81,0.21
WC008933,Loungewear,Lounge Set,Cotton,Blue,S,Summer,Casual,52.03,25,0.0,0,18,16,0.1
WC008934,Dresses,Bodycon Dress,Viscose,Beige,XL,Autumn,Business Casual,93.03,0,0.0,0,3,52,0.1
WC008935,Tops,Crop Top,Cotton,Blue,S,Winter,Streetwear,23.75,0,3.0,9,12,96,0.17
WC008936,Activewear,Athletic Top,Polyester,Blue,M,Spring,Sporty,57.12,0,0.0,0,39,3,0.1
WC008937,Jackets,Bomber Jacket,Polyester,Black,S,Autumn,Casual,98.36,20,5.0,10,13,372,0.12
WC008938,Trousers,Cargo Pants,Linen,Gray,XXL,Summer,Minimalist,59.38,0,4.6,1,17,92,0.12
WC008939,Tops,Long Sleeve Top,Cotton,Beige,M,Winter,Casual,19.32,0,4.4,3,12,85,0.07
WC008940,Jumpsuits,Utility Jumpsuit,Polyester Blend,Navy,L,Autumn,Elegant,105.02,0,0.0,0,14,2,0.09
WC008941,Coats,Trench Coat,Wool,Red,M,Winter,Casual,159.72,0,4.5,5,136,72,0.13
WC008942,Skirts,Midi Skirt,Linen,Gray,XL,Spring,Business Casual,25.97,0,0.0,0,0,3,0.1
WC008943,Sets,Lounge Set,Cotton Blend,White,XXL,Winter,Streetwear,76.52,0,3.7,2,22,156,0.07
WC008944,Sets,Matching Suit,Cotton,Black,XL,Winter,Elegant,44.06,0,3.4,60,16,989,0.15
WC008945,Sweaters,Knit Sweater,Wool,Navy,M,Winter,Formal,60.63,0,0.0,0,18,15,0.07
WC008946,Coats,Long Coat,Cotton,Brown,S,Winter,Formal,180.89,0,4.4,5,0,135,0.09
WC008947,Jumpsuits,Utility Jumpsuit,Polyester,Pink,M,Winter,Business Casual,65.94,0,3.7,10,8,128,0.13
WC008948,Tops,Tank Top,Cotton,Black,XL,All Season,Bohemian,15.69,0,4.3,5,18,257,0.09
WC008949,Sweaters,Crewneck Sweater,Wool,White,S,Autumn,Minimalist,60.95,50,3.0,2,41,78,0.18
WC008950,Jackets,Leather Jacket,Denim,Black,M,Spring,Casual,96.5,0,4.7,2,25,66,0.13
WC008951,Tops,Tank Top,Cotton,White,XS,Winter,Elegant,18.0,0,4.3,1,29,21,0.08
WC008952,Tops,Tank Top,Cotton Blend,Red,XL,Autumn,Bohemian,32.98,0,3.7,4,21,58,0.12
WC008953,Coats,Long Coat,Cotton,Green,XL,Winter,Business Casual,118.24,0,3.3,3,0,33,0.13
WC008954,Jeans,Skinny Jeans,Denim,Black,XS,Summer,Casual,54.98,0,0.0,0,20,20,0.12
WC008955,T-Shirts,Basic T-Shirt,Cotton,Yellow,XL,Spring,Casual,24.19,0,4.6,5,20,109,0.07
WC008956,T-Shirts,Basic T-Shirt,Cotton,Red,M,Spring,Casual,13.34,0,4.7,35,57,418,0.1
WC008957,T-Shirts,Graphic T-Shirt,Cotton,Navy,XL,Summer,Casual,24.03,10,5.0,16,10,294,0.13
WC008958,Coats,Trench Coat,Wool,Purple,S,Autumn,Elegant,186.14,10,3.7,5,14,110,0.11
WC008959,Dresses,Shirt Dress,Cotton Blend,Purple,L,Spring,Business Casual,96.56,50,5.0,3,96,40,0.17
WC008960,T-Shirts,Basic T-Shirt,Cotton,Pink,L,All Season,Casual,24.84,0,5.0,1,297,55,0.12
WC008961,Tops,Tank Top,Viscose,White,XS,Summer,Casual,36.68,30,0.0,0,14,29,0.11
WC008962,Coats,Long Coat,Wool,White,L,Winter,Elegant,236.82,0,2.9,6,100,186,0.17
WC008963,Dresses,Midi Dress,Polyester,Black,XL,Spring,Minimalist,55.61,10,3.7,9,2,133,0.16
WC008964,Skirts,Maxi Skirt,Cotton Blend,Black,S,Winter,Formal,47.13,5,3.7,79,11,825,0.08
WC008965,Blouses,Peplum Blouse,Polyester,Gray,M,All Season,Business Casual,30.36,0,0.0,0,16,10,0.1
WC008966,Dresses,Bodycon Dress,Cotton Blend,White,M,Spring,Elegant,51.38,0,4.7,2,0,44,0.15
WC008967,Jeans,Straight Jeans,Denim,Red,L,Autumn,Streetwear,64.57,50,4.7,4,6,117,0.11
WC008968,Dresses,Shirt Dress,Polyester,White,S,Winter,Business Casual,103.94,0,5.0,1,90,55,0.16
WC008969,Loungewear,Sleep Shirt,Cotton,Green,S,Autumn,Casual,64.67,10,3.9,2,77,103,0.1
WC008970,Sets,Skirt Set,Cotton,White,S,Spring,Elegant,103.85,20,0.0,0,25,2,0.13
WC008971,Jackets,Blazer,Denim,Green,XS,Spring,Business Casual,49.64,0,0.0,0,19,5,0.07
WC008972,Blouses,Button-Up Blouse,Cotton Blend,Black,L,Autumn,Minimalist,50.0,10,0.0,0,30,8,0.07
WC008973,Tops,Crop Top,Cotton Blend,Blue,S,Spring,Streetwear,23.81,0,3.2,7,31,75,0.17
WC008974,Sweaters,Knit Sweater,Cotton,Black,S,Winter,Streetwear,25.63,50,0.0,0,100,1,0.13
WC008975,Skirts,Pleated Skirt,Cotton,Purple,S,Winter,Minimalist,44.48,25,4.1,2,0,51,0.11
WC008976,Trousers,Straight Trousers,Viscose,Navy,S,All Season,Minimalist,74.88,0,4.9,1,23,90,0.07
WC008977,Loungewear,Sweatpants,Polyester Blend,Black,S,All Season,Casual,46.42,0,4.7,74,37,779,0.12
WC008978,Coats,Trench Coat,Wool,Red,M,Winter,Minimalist,159.86,20,4.0,86,39,1621,0.08
WC008979,Jackets,Bomber Jacket,Denim,Green,XS,All Season,Casual,50.2,0,3.0,8,36,514,0.12
WC008980,Jackets,Denim Jacket,Polyester,Black,M,Autumn,Business Casual,103.64,0,3.8,7,13,107,0.11
WC008981,Skirts,Mini Skirt,Polyester,Black,M,Summer,Bohemian,67.67,25,0.0,0,0,8,0.12
WC008982,Loungewear,Sleep Shirt,Viscose,Gray,S,Summer,Casual,43.52,0,4.3,3,48,103,0.08
WC008983,Skirts,Mini Skirt,Polyester Blend,Gray,M,Summer,Bohemian,51.72,10,4.2,5,0,163,0.08
WC008984,Dresses,Bodycon Dress,Cotton,Black,L,All Season,Business Casual,61.88,5,5.0,5,7,71,0.16
WC008985,Blouses,Peplum Blouse,Cotton Blend,White,M,Spring,Business Casual,21.04,0,5.0,9,42,141,0.12
WC008986,Blouses,Peplum Blouse,Cotton Blend,Pink,L,All Season,Business Casual,50.65,0,4.4,1,6,28,0.09
WC008987,Blouses,Wrap Blouse,Linen,Gray,M,Spring,Minimalist,27.21,0,4.0,9,0,108,0.1
WC008988,Activewear,Leggings,Polyester,Black,M,Autumn,Sporty,74.43,0,3.1,25,22,317,0.13
WC008989,Jeans,Wide-Leg Jeans,Denim,Beige,S,All Season,Casual,90.83,20,4.3,1,27,28,0.16
WC008990,Dresses,Midi Dress,Cotton,Green,S,Autumn,Business Casual,117.58,20,4.4,4,15,80,0.14
WC008991,T-Shirts,Basic T-Shirt,Viscose,Pink,M,Summer,Casual,30.54,0,5.0,7,94,99,0.11
WC008992,Cardigans,Cropped Cardigan,Cotton,Red,M,Summer,Bohemian,82.34,0,5.0,1,70,16,0.12
WC008993,Tops,Tank Top,Cotton,Beige,S,Winter,Bohemian,21.68,25,0.0,0,55,17,0.1
WC008994,Sets,Matching Suit,Cotton,Gray,S,Summer,Elegant,122.99,0,3.5,1,28,39,0.06
WC008995,T-Shirts,Graphic T-Shirt,Cotton Blend,Black,M,Summer,Casual,15.52,0,0.0,0,26,18,0.09
WC008996,Trousers,Straight Trousers,Cotton,Purple,S,Spring,Formal,89.19,0,0.0,0,0,24,0.1
WC008997,Trousers,Cargo Pants,Cotton,Yellow,L,All Season,Minimalist,84.77,0,0.0,0,91,39,0.11
WC008998,Tops,Long Sleeve Top,Viscose,Pink,S,All Season,Business Casual,17.86,20,0.0,0,16,18,0.1
WC008999,Jumpsuits,Evening Jumpsuit,Cotton Blend,Navy,S,Winter,Formal,97.05,15,0.0,0,22,34,0.06
WC009000,Sweaters,Crewneck Sweater,Wool,Beige,S,Autumn,Minimalist,79.84,20,0.0,0,20,6,0.09
WC009001,Jeans,Wide-Leg Jeans,Denim,White,XL,All Season,Minimalist,81.78,15,0.0,0,7,6,0.11
WC009002,Sweaters,Knit Sweater,Wool,Beige,XL,Winter,Casual,76.5,30,4.9,136,23,2510,0.08
WC009003,Tops,Bodysuit,Cotton Blend,Yellow,XL,Autumn,Bohemian,33.33,0,3.4,8,12,88,0.15
WC009004,T-Shirts,Graphic T-Shirt,Cotton,Black,L,Summer,Casual,25.61,10,0.0,0,28,4,0.07
WC009005,Cardigans,Cropped Cardigan,Cotton,White,XL,Winter,Minimalist,46.6,30,3.9,3,26,91,0.12
WC009006,Cardigans,Button-up Cardigan,Cotton,Navy,L,Autumn,Formal,69.8,0,0.0,0,0,10,0.1
WC009007,T-Shirts,Basic T-Shirt,Cotton,Gray,L,All Season,Casual,30.58,20,4.3,2,30,40,0.11
WC009008,Dresses,Midi Dress,Polyester,Navy,S,All Season,Minimalist,87.68,0,3.3,15,16,202,0.16
WC009009,Jeans,Wide-Leg Jeans,Denim,Pink,L,Spring,Minimalist,93.63,15,4.2,27,29,294,0.15
WC009010,Sweaters,Crewneck Sweater,Cotton,White,S,Autumn,Minimalist,51.61,0,3.8,4,12,65,0.11
WC009011,Jumpsuits,Evening Jumpsuit,Cotton Blend,Beige,L,Autumn,Bohemian,77.72,30,3.3,1,3,53,0.14
WC009012,Jeans,Straight Jeans,Denim,Green,M,All Season,Bohemian,89.35,0,2.9,5,7,70,0.22
WC009013,Loungewear,Lounge Set,Polyester,Blue,L,Spring,Casual,31.02,0,3.4,3,29,55,0.16
WC009014,T-Shirts,Basic T-Shirt,Cotton,Black,S,All Season,Casual,22.21,0,4.4,4,18,86,0.08
WC009015,Dresses,Mini Dress,Cotton,Gray,XXL,Autumn,Elegant,148.37,20,0.0,0,0,15,0.14
WC009016,T-Shirts,Graphic T-Shirt,Cotton Blend,Navy,L,Spring,Casual,28.25,5,4.4,5,85,70,0.08
WC009017,Trousers,Straight Trousers,Cotton Blend,Black,L,Autumn,Formal,66.71,15,3.4,17,23,182,0.14
WC009018,Skirts,Maxi Skirt,Cotton,White,XS,Summer,Elegant,33.0,0,3.5,1,57,59,0.09
WC009019,Sets,Skirt Set,Polyester,Blue,M,Autumn,Minimalist,76.0,0,3.0,4,53,53,0.18
WC009020,Tops,Crop Top,Cotton,Gray,M,Spring,Elegant,23.12,25,3.9,3,6,63,0.11
WC009021,Coats,Long Coat,Wool,Green,L,Winter,Streetwear,159.66,10,4.6,1,1,14,0.08
WC009022,Activewear,Leggings,Nylon,Black,L,Spring,Sporty,63.29,25,4.3,5,34,427,0.07
WC009023,Jeans,Bootcut Jeans,Denim,Brown,M,Winter,Elegant,61.92,0,4.3,3,5,120,0.11
WC009024,Trousers,Tailored Trousers,Polyester Blend,Green,L,Autumn,Minimalist,86.03,20,4.2,5,2,252,0.09
WC009025,Cardigans,Button-up Cardigan,Viscose,Black,XL,Spring,Bohemian,89.79,30,4.2,2,18,31,0.11
WC009026,Loungewear,Lounge Set,Cotton,Beige,XL,Winter,Casual,64.94,0,4.7,1,62,66,0.1
WC009027,Sweaters,Knit Sweater,Wool,Beige,XL,Autumn,Bohemian,61.87,20,4.2,14,6,201,0.12
WC009028,Jeans,Skinny Jeans,Denim,White,L,Summer,Bohemian,78.67,0,4.3,7,14,321,0.13
WC009029,Coats,Wool Coat,Wool,Red,M,Winter,Business Casual,95.28,0,0.0,0,5,12,0.09
WC009030,Skirts,Pleated Skirt,Viscose,White,M,Autumn,Business Casual,61.25,40,4.3,20,108,421,0.11
WC009031,Trousers,Cargo Pants,Linen,Brown,S,Summer,Business Casual,44.51,0,5.0,30,23,312,0.13
